COBERTURA,ANIO,MES,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,VALOR,INDICE,ESTATUS
Nacional,2020,Septiembre,Minerales No Metálicos,Celestita,Toneladas,3410.0,3807.459,60.374,Cifras Definitivas.
Nacional,2020,Septiembre,Minerales No Metálicos,Feldespato,Toneladas,32382.0,27913.284,236.244,Cifras Definitivas.
Nacional,2020,Septiembre,Minerales No Metálicos,Sal,Toneladas,682056.0,280816.778,86.507,Cifras Definitivas.
Nacional,2020,Septiembre,Minerales No Metálicos,Diatomita,Toneladas,12576.0,45499.201,172.544,Cifras Definitivas.
Nacional,2020,Septiembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,45893.0,133731.422,85.848,Cifras Definitivas.
Nacional,2020,Septiembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,5310.0,19525.173,140.721,Cifras Definitivas.
Nacional,2020,Octubre,Metales Preciosos,Oro,Kilogramos,6946.5,9056622.939,85.094,Cifras Definitivas.
Nacional,2020,Octubre,Metales Preciosos,Plata,Kilogramos,309212.0,5140406.252,76.334,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Plomo,Toneladas,16490.0,709270.21,98.761,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Cobre,Toneladas,39842.0,5484555.891,116.847,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Zinc,Toneladas,34641.0,1799210.109,98.759,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Bismuto,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Cadmio,Toneladas,92.0,4432.741,76.085,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Selenio,Toneladas,11.0,6375.605,100.0,Cifras Definitivas.
Nacional,2020,Octubre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1614.0,912983.087,154.179,Cifras Definitivas.
Nacional,2020,Octubre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,336730.0,205136.118,30.927,Cifras Definitivas.
Nacional,2020,Octubre,Metales y Minerales Siderúrgicos,Coque,Toneladas,58853.0,339966.12,31.865,Cifras Definitivas.
Nacional,2020,Octubre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,446330.0,716831.766,66.176,Cifras Definitivas.
Nacional,2020,Octubre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,20911.0,85294.809,118.611,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Azufre,Toneladas,13420.0,20981.284,15.698,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Grafito,Toneladas,92.0,577.002,15.718,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Barita,Toneladas,31178.0,92393.976,313.341,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Dolomita,Toneladas,847061.0,178629.918,116.082,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Fluorita,Toneladas,89275.0,208870.022,88.502,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Caolin,Toneladas,28205.0,93373.95,89.278,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Arena Silica,Toneladas,226087.0,138591.331,92.345,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Yeso,Toneladas,519775.0,86542.538,122.52,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Fosforita,Toneladas,44132.0,79758.351,23.882,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Wollastonita,Toneladas,7051.0,27700.093,147.66,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Celestita,Toneladas,3477.0,3849.095,61.56,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Feldespato,Toneladas,35644.0,30725.128,260.042,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Sal,Toneladas,706975.0,291240.472,89.667,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Diatomita,Toneladas,13323.0,48180.418,182.793,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,62928.0,204134.468,117.714,Cifras Definitivas.
Nacional,2020,Octubre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4955.0,18758.778,131.313,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Preciosos,Oro,Kilogramos,6540.8,8026094.801,80.121,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Preciosos,Plata,Kilogramos,325364.0,5143736.906,80.322,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Plomo,Toneladas,15686.0,616077.3,93.946,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Cobre,Toneladas,39288.0,5680250.778,115.222,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Zinc,Toneladas,37056.0,2030172.711,105.644,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,59.0,2830.988,48.794,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Selenio,Toneladas,6.0,3117.308,54.545,Cifras Definitivas.
Nacional,2020,Noviembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1625.0,885311.09,155.23,Cifras Definitivas.
Nacional,2020,Noviembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,366985.0,222735.564,33.706,Cifras Definitivas.
Nacional,2020,Noviembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,58207.0,353064.687,31.516,Cifras Definitivas.
Nacional,2020,Noviembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,409615.0,642185.664,60.732,Cifras Definitivas.
Nacional,2020,Noviembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,19690.0,72605.854,111.685,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Azufre,Toneladas,12862.0,21181.026,15.046,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Grafito,Toneladas,106.0,667.107,18.109,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Barita,Toneladas,32599.0,95909.518,327.623,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Dolomita,Toneladas,764115.0,162925.364,104.715,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Fluorita,Toneladas,80195.0,236189.352,79.501,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Caolin,Toneladas,25533.0,79009.851,80.82,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Arena Silica,Toneladas,231857.0,142128.341,94.702,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Yeso,Toneladas,493886.0,82232.019,116.417,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Fosforita,Toneladas,35423.0,62689.819,19.169,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Wollastonita,Toneladas,5873.0,22421.728,122.99,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Celestita,Toneladas,3622.0,4026.893,64.127,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Feldespato,Toneladas,33177.0,28598.574,242.044,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Sal,Toneladas,611169.0,240101.409,77.516,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Diatomita,Toneladas,12834.0,46559.917,176.084,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,63352.0,184139.683,118.507,Cifras Definitivas.
Nacional,2020,Noviembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,5422.0,19712.435,143.689,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Preciosos,Oro,Kilogramos,7536.5,8934852.361,92.321,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Preciosos,Plata,Kilogramos,366172.0,5781145.941,90.396,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Plomo,Toneladas,16571.0,673100.46,99.246,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Cobre,Toneladas,40142.0,6206421.863,117.727,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Zinc,Toneladas,39960.0,2225878.024,113.923,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Bismuto,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Cadmio,Toneladas,60.0,2890.918,49.621,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Selenio,Toneladas,8.0,3791.396,72.727,Cifras Definitivas.
Nacional,2020,Diciembre,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1658.0,877264.966,158.382,Cifras Definitivas.
Nacional,2020,Diciembre,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,395366.0,234787.229,36.313,Cifras Definitivas.
Nacional,2020,Diciembre,Metales y Minerales Siderúrgicos,Coque,Toneladas,55521.0,342711.256,30.061,Cifras Definitivas.
Nacional,2020,Diciembre,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,496216.0,756093.964,73.572,Cifras Definitivas.
Nacional,2020,Diciembre,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,20640.0,73922.444,117.074,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Azufre,Toneladas,15078.0,11893.044,17.638,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Grafito,Toneladas,127.0,797.892,21.697,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Barita,Toneladas,31020.0,91594.863,311.754,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Dolomita,Toneladas,812154.0,172218.88,111.299,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Fluorita,Toneladas,80897.0,294223.683,80.197,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Caolin,Toneladas,25763.0,82411.689,81.548,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Arena Silica,Toneladas,228434.0,140030.042,93.303,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Yeso,Toneladas,511515.0,85167.247,120.572,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Fosforita,Toneladas,42667.0,76310.314,23.089,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Wollastonita,Toneladas,6678.0,28896.133,139.849,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Celestita,Toneladas,3358.0,3725.372,59.453,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Feldespato,Toneladas,34552.0,29783.824,252.076,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Sal,Toneladas,430647.0,165083.36,54.62,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Diatomita,Toneladas,13408.0,48578.645,183.959,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Sulfato de Sodio,Toneladas,67406.0,207291.987,126.091,Cifras Definitivas.
Nacional,2020,Diciembre,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4801.0,17815.234,127.232,Cifras Definitivas.
Nacional,2021,Enero,Metales Preciosos,Oro,Kilogramos,6831.9,8179125.556,83.685,Cifras Definitivas.
Nacional,2021,Enero,Metales Preciosos,Plata,Kilogramos,330001.0,5473855.294,81.466,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Plomo,Toneladas,12573.0,505955.771,75.302,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Cobre,Toneladas,38532.0,6111024.185,113.005,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Zinc,Toneladas,25247.0,1360543.555,71.977,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Bismuto,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Cadmio,Toneladas,83.0,4724.011,68.642,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Selenio,Toneladas,11.0,6347.406,100.0,Cifras Definitivas.
Nacional,2021,Enero,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1372.0,731132.886,131.062,Cifras Definitivas.
Nacional,2021,Enero,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,363571.0,212868.675,33.393,Cifras Definitivas.
Nacional,2021,Enero,Metales y Minerales Siderúrgicos,Coque,Toneladas,55237.0,308121.1,29.907,Cifras Definitivas.
Nacional,2021,Enero,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,509149.0,1142008.11,75.49,Cifras Definitivas.
Nacional,2021,Enero,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,21434.0,89734.873,121.577,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Azufre,Toneladas,14781.0,28942.543,17.29,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Grafito,Toneladas,98.0,616.228,16.743,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Barita,Toneladas,23567.0,69462.177,236.85,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Dolomita,Toneladas,830687.0,176634.792,113.838,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Fluorita,Toneladas,82999.0,226100.979,82.281,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Caolin,Toneladas,13991.0,44024.5,44.286,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Arena Silica,Toneladas,226300.0,138721.9,92.432,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Yeso,Toneladas,531317.0,90739.38,125.24,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Fosforita,Toneladas,20023.0,32149.189,10.836,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Wollastonita,Toneladas,6758.0,30693.849,141.524,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Celestita,Toneladas,1876.0,2083.476,33.214,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Feldespato,Toneladas,26473.0,22819.726,193.135,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Sal,Toneladas,491965.0,187077.071,62.397,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Diatomita,Toneladas,13712.0,49712.623,188.13,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Sulfato de Sodio,Toneladas,66860.0,190266.845,125.069,Cifras Definitivas.
Nacional,2021,Enero,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4839.0,16469.062,128.239,Cifras Definitivas.
Nacional,2021,Febrero,Metales Preciosos,Oro,Kilogramos,6306.4,7430387.817,77.242,Cifras Definitivas.
Nacional,2021,Febrero,Metales Preciosos,Plata,Kilogramos,344260.0,6105793.869,84.986,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Plomo,Toneladas,14218.0,602531.948,85.154,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Cobre,Toneladas,39731.0,6864417.31,116.521,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Zinc,Toneladas,30110.0,1682870.125,85.842,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Bismuto,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Cadmio,Toneladas,66.0,3375.755,54.583,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Selenio,Toneladas,10.0,6849.541,90.909,Cifras Definitivas.
Nacional,2021,Febrero,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1212.0,680706.383,115.778,Cifras Definitivas.
Nacional,2021,Febrero,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,347814.0,202608.507,31.945,Cifras Definitivas.
Nacional,2021,Febrero,Metales y Minerales Siderúrgicos,Coque,Toneladas,42980.0,236302.665,23.271,Cifras Definitivas.
Nacional,2021,Febrero,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,564572.0,1094853.328,83.707,Cifras Definitivas.
Nacional,2021,Febrero,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,6990.0,32109.668,39.649,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Azufre,Toneladas,12186.0,24314.007,14.255,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Grafito,Toneladas,140.0,952.221,23.918,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Barita,Toneladas,23962.0,61052.492,240.82,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Dolomita,Toneladas,837874.0,156667.356,114.823,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Fluorita,Toneladas,87164.0,228144.012,86.41,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Caolin,Toneladas,13974.0,43941.467,44.232,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Arena Silica,Toneladas,216223.0,132544.699,88.316,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Yeso,Toneladas,506519.0,85851.931,119.395,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Fosforita,Toneladas,40761.0,49711.056,22.058,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Wollastonita,Toneladas,7519.0,34152.306,157.46,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Celestita,Toneladas,2064.0,2277.826,36.543,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Feldespato,Toneladas,25763.0,22207.706,187.955,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Sal,Toneladas,639584.0,248771.953,81.12,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Diatomita,Toneladas,13687.0,49728.566,187.787,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Sulfato de Sodio,Toneladas,53530.0,138996.426,100.134,Cifras Definitivas.
Nacional,2021,Febrero,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4470.0,14441.305,118.46,Cifras Definitivas.
Nacional,2021,Marzo,Metales Preciosos,Oro,Kilogramos,6905.1,7939701.738,84.58,Cifras Definitivas.
Nacional,2021,Marzo,Metales Preciosos,Plata,Kilogramos,363431.0,6213703.531,89.719,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Plomo,Toneladas,13721.0,559381.953,82.177,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Cobre,Toneladas,39667.0,7407699.564,116.333,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Zinc,Toneladas,36272.0,2099549.765,103.409,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Bismuto,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Cadmio,Toneladas,109.0,4963.549,90.145,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Selenio,Toneladas,12.0,5947.439,109.091,Cifras Definitivas.
Nacional,2021,Marzo,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1365.0,770453.684,130.393,Cifras Definitivas.
Nacional,2021,Marzo,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,405517.0,236332.915,37.245,Cifras Definitivas.
Nacional,2021,Marzo,Metales y Minerales Siderúrgicos,Coque,Toneladas,48074.0,264833.32,26.029,Cifras Definitivas.
Nacional,2021,Marzo,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,576304.0,1126974.605,85.446,Cifras Definitivas.
Nacional,2021,Marzo,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,22256.0,87493.155,126.24,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Azufre,Toneladas,14875.0,32281.041,17.4,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Grafito,Toneladas,138.0,881.411,23.576,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Barita,Toneladas,32484.0,82770.499,326.467,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Dolomita,Toneladas,760751.0,170781.753,104.254,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Fluorita,Toneladas,89752.0,242686.715,88.975,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Caolin,Toneladas,14987.0,49624.939,47.438,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Arena Silica,Toneladas,216947.0,132988.511,88.612,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Yeso,Toneladas,562370.0,93634.605,132.56,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Fosforita,Toneladas,49090.0,56384.676,26.565,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Wollastonita,Toneladas,9614.0,44918.233,201.333,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Celestita,Toneladas,1540.0,1734.174,27.265,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Feldespato,Toneladas,23109.0,19919.958,168.593,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Sal,Toneladas,649623.0,256540.67,82.393,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Diatomita,Toneladas,13072.0,47350.0,179.349,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Sulfato de Sodio,Toneladas,64396.0,176559.214,120.46,Cifras Definitivas.
Nacional,2021,Marzo,Minerales No Metálicos,Sulfato de Magnesio,Toneladas,4916.0,16183.477,130.28,Cifras Definitivas.
Nacional,2021,Abril,Metales Preciosos,Oro,Kilogramos,6253.5,7060886.983,76.605,Cifras Definitivas.
Nacional,2021,Abril,Metales Preciosos,Plata,Kilogramos,358910.0,5896042.358,88.603,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Plomo,Toneladas,15503.0,620343.926,92.85,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Cobre,Toneladas,38128.0,7095947.141,111.82,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Zinc,Toneladas,30477.0,1723308.216,86.888,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Antimonio,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Arsenico,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Bismuto,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Estaño,Toneladas,0.0,0.0,0.0,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Cadmio,Toneladas,97.0,4654.336,80.221,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Selenio,Toneladas,11.0,4911.269,100.0,Cifras Definitivas.
Nacional,2021,Abril,Metales Industriales No Ferrosos,Molibdeno,Toneladas,1388.0,716183.178,132.59,Cifras Definitivas.
Nacional,2021,Abril,Metales y Minerales Siderúrgicos,Carbon No Coquizable,Toneladas,394129.0,233094.946,36.199,Cifras Definitivas.
Nacional,2021,Abril,Metales y Minerales Siderúrgicos,Coque,Toneladas,41105.0,229638.673,22.256,Cifras Definitivas.
Nacional,2021,Abril,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,568983.0,1055044.552,84.361,Cifras Definitivas.
Nacional,2021,Abril,Metales y Minerales Siderúrgicos,Manganeso,Toneladas,22076.0,98049.53,125.219,Cifras Definitivas.
Nacional,2021,Abril,Minerales No Metálicos,Azufre,Toneladas,11089.0,35747.875,12.972,Cifras Definitivas.
Nacional,2021,Abril,Minerales No Metálicos,Grafito,Toneladas,101.0,638.774,17.255,Cifras Definitivas.
Nacional,2021,Abril,Minerales No Metálicos,Barita,Toneladas,24644.0,91545.708,247.674,Cifras Definitivas.
Nacional,2021,Abril,Minerales No Metálicos,Dolomita,Toneladas,790136.0,183408.739,108.281,Cifras Definitivas.
Nacional,2021,Abril,Minerales No Metálicos,Fluorita,Toneladas,82143.0,314047.968,81.432,Cifras Definitivas.
Nacional,2021,Abril,Minerales No Metálicos,Caolin,Toneladas,17991.0,59146.726,56.947,Cifras Definitivas.
Nacional,2021,Abril,Minerales No Metálicos,Arena Silica,Toneladas,212319.0,130151.547,86.721,Cifras Definitivas.
